reg;week;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
06;2020-S23;0;2;2;0;4;4;89;1005
06;2020-S23;0;1;1;0;1;1;90;181
06;2020-S23;77;86;165;364;437;813;0;279471
07;2020-S23;0;0;0;0;0;0;09;1034
07;2020-S23;0;0;0;9;4;14;19;835
07;2020-S23;0;0;0;8;7;15;29;1605
07;2020-S23;0;0;0;3;5;9;39;1752
07;2020-S23;0;0;0;7;5;13;49;1808
07;2020-S23;0;0;0;5;6;11;59;1548
07;2020-S23;0;0;0;1;2;3;69;742
07;2020-S23;0;0;0;0;0;0;79;421
07;2020-S23;0;0;0;1;1;2;89;181
07;2020-S23;0;0;0;0;0;0;90;35
07;2020-S23;0;0;0;34;30;67;0;9961
08;2020-S23;0;0;0;0;0;0;09;5712.98144471701
08;2020-S23;0;0;0;9;3;12;19;5939.43465671908
08;2020-S23;0;0;0;8;2;11;29;3799.05464202964
08;2020-S23;0;0;0;2;2;8;39;4598.38462039786
08;2020-S23;0;0;0;1;2;6;49;5611.98359257117
08;2020-S23;0;0;0;2;8;19;59;5042.53434487755
08;2020-S23;0;0;0;7;3;15;69;3060.02499200135
08;2020-S23;0;0;0;1;4;9;79;1152.93437717932
08;2020-S23;0;0;0;0;1;1;89;346.012162334751
08;2020-S23;0;0;0;0;0;0;90;70.6551671722845
08;2020-S23;0;0;0;30;25;81;0;35334
11;2020-S23;8;13;22;1023;1190;2253;09;1594856
11;2020-S23;15;20;35;1192;1283;2503;19;1546109
11;2020-S23;55;52;110;3229;2634;5919;29;1651917
11;2020-S23;63;48;114;3599;2789;6425;39;1757848
11;2020-S23;64;56;120;3142;2597;5779;49;1671811
11;2020-S23;60;56;116;3209;2795;6047;59;1538636
11;2020-S23;55;53;108;2721;2566;5312;69;1177841
11;2020-S23;34;28;62;2225;2216;4462;79;792962
11;2020-S23;49;23;72;1973;1413;3397;89;424358
11;2020-S23;63;12;75;1154;406;1567;90;121872
11;2020-S23;466;365;842;23482;19908;43757;0;12278210
24;2020-S23;1;0;1;122;153;278;09;284406
24;2020-S23;3;1;4;212;215;430;19;314164
24;2020-S23;5;2;7;452;363;817;29;248773
24;2020-S23;3;0;3;496;337;836;39;292368
24;2020-S23;2;4;6;423;346;770;49;320587
24;2020-S23;6;5;11;450;409;862;59;340563
24;2020-S23;1;1;2;427;541;970;69;330686
24;2020-S23;3;2;5;428;461;891;79;240021
24;2020-S23;9;4;13;459;330;790;89;144224
24;2020-S23;6;3;9;246;110;358;90;43281
24;2020-S23;39;22;61;3718;3266;7006;0;2559073
27;2020-S23;0;0;0;143;189;332;09;293052
27;2020-S23;0;2;2;240;241;483;19;333965
27;2020-S23;7;4;11;562;407;972;29;276000
27;2020-S23;6;0;6;640;433;1074;39;315411
27;2020-S23;3;0;3;561;468;1030;49;341897
27;2020-S23;7;2;9;647;524;1172;59;373767
27;2020-S23;1;1;2;603;699;1303;69;370797
27;2020-S23;3;7;10;584;672;1258;79;274422
27;2020-S23;13;8;21;648;462;1110;89;158471
27;2020-S23;10;2;12;399;150;549;90;45257
27;2020-S23;50;26;76;5027;4246;9284;0;2783039
28;2020-S23;2;5;7;169;211;387;09;367591
28;2020-S23;0;4;4;271;264;540;19;413746
28;2020-S23;2;6;8;400;353;754;29;341929
28;2020-S23;4;3;7;467;389;857;39;385115
28;2020-S23;3;1;4;449;401;850;49;407095
28;2020-S23;2;1;3;461;486;948;59;435868
28;2020-S23;0;0;0;496;626;1123;69;428446
28;2020-S23;1;3;4;475;507;984;79;298735
28;2020-S23;4;1;5;523;356;883;89;175068
28;2020-S23;1;1;2;298;102;401;90;49907
28;2020-S23;19;25;44;4010;3695;7728;0;3303500
32;2020-S23;7;13;20;464;608;1077;09;731751
32;2020-S23;11;8;19;577;590;1168;19;793787
32;2020-S23;28;15;43;1155;901;2063;29;690891
32;2020-S23;36;17;53;1356;1033;2394;39;752457
32;2020-S23;29;18;47;1330;1021;2354;49;759226
32;2020-S23;17;14;31;1315;1074;2394;59;763464
32;2020-S23;22;21;44;1052;1133;2192;69;702149
32;2020-S23;9;17;27;914;980;1896;79;452001
32;2020-S23;40;17;57;976;560;1539;89;253185
32;2020-S23;34;11;45;603;175;782;90;63751
32;2020-S23;233;151;387;9744;8075;17862;0;5962662
44;2020-S23;8;7;16;347;472;829;09;598364
44;2020-S23;8;7;15;578;604;1188;19;659759
44;2020-S23;37;24;61;1281;1052;2341;29;616448
44;2020-S23;38;18;57;1424;1099;2529;39;675514
44;2020-S23;35;20;55;1517;1158;2682;49;694218
44;2020-S23;37;12;50;1692;1347;3045;59;754610
44;2020-S23;22;22;45;1381;1509;2898;69;703015
44;2020-S23;27;27;54;1213;1427;2648;79;465823
44;2020-S23;40;26;66;1421;911;2338;89;276017
44;2020-S23;31;7;38;860;247;1108;90;67979
44;2020-S23;283;170;472;11717;9826;21635;0;5511747
52;2020-S23;2;8;10;334;398;771;09;437494
52;2020-S23;6;23;30;417;421;855;19;496015
52;2020-S23;16;3;19;660;519;1196;29;397640
52;2020-S23;6;17;23;705;548;1270;39;456089
52;2020-S23;11;8;19;696;502;1213;49;487292
52;2020-S23;13;7;21;668;504;1185;59;483216
52;2020-S23;3;5;8;447;479;950;69;463141
52;2020-S23;9;0;9;421;472;924;79;327708
52;2020-S23;5;4;9;682;489;1209;89;195383
52;2020-S23;7;2;10;569;219;804;90;57819
52;2020-S23;78;77;158;5603;4553;10383;0;3801797
53;2020-S23;1;2;3;225;300;549;09;356171
53;2020-S23;2;0;2;234;256;496;19;417460
53;2020-S23;1;3;4;464;417;881;29;336312
53;2020-S23;2;2;4;486;381;868;39;378200
53;2020-S23;0;3;3;518;349;867;49;424113
53;2020-S23;3;5;8;485;380;865;59;442875
53;2020-S23;1;0;1;313;324;638;69;436709
53;2020-S23;0;1;1;290;299;590;79;310902
53;2020-S23;2;3;5;509;292;801;89;188000
53;2020-S23;0;0;0;358;109;467;90;49637
53;2020-S23;12;19;31;3882;3107;7024;0;3340379
75;2020-S23;2;0;2;403;481;892;09;598395
75;2020-S23;6;2;8;591;679;1278;19;694926
75;2020-S23;3;2;5;1069;997;2083;29;595642
75;2020-S23;5;3;8;1113;876;1998;39;679104
75;2020-S23;4;1;5;1213;848;2067;49;757513
75;2020-S23;3;7;10;1292;946;2244;59;804241
75;2020-S23;4;5;9;868;817;1688;69;809683
75;2020-S23;5;8;13;727;813;1543;79;601384
75;2020-S23;2;2;4;827;555;1382;89;353294
75;2020-S23;2;0;2;581;219;801;90;105800
75;2020-S23;36;31;67;8686;7235;15982;0;5999982
76;2020-S23;1;2;4;337;399;756;09;624545
76;2020-S23;3;1;4;579;536;1129;19;695911
76;2020-S23;3;10;13;1163;1072;2246;29;635780
76;2020-S23;11;7;18;1349;970;2332;39;694345
76;2020-S23;8;7;15;1305;989;2311;49;740353
76;2020-S23;5;8;14;1413;1113;2540;59;786358
76;2020-S23;2;3;5;1218;1258;2479;69;753886
76;2020-S23;1;3;4;1195;1271;2469;79;572470
76;2020-S23;8;4;12;1341;953;2297;89;325110
76;2020-S23;7;0;7;1021;365;1387;90;96100
76;2020-S23;49;45;96;10926;8929;19955;0;5924858
84;2020-S23;0;1;2;618;685;1312;09;940637
84;2020-S23;3;5;8;790;840;1641;19;999616
84;2020-S23;17;13;30;1456;1194;2663;29;894918
84;2020-S23;11;9;20;1579;1148;2733;39;1005784
84;2020-S23;12;3;15;1462;1087;2560;49;1035354
84;2020-S23;12;6;18;1590;1348;2950;59;1044459
84;2020-S23;7;5;12;1289;1382;2679;69;926660
84;2020-S23;8;3;11;1203;1272;2482;79;687362
84;2020-S23;20;9;29;1314;907;2224;89;387722
84;2020-S23;26;7;33;811;294;1106;90;109865
84;2020-S23;116;62;184;12113;10159;22359;0;8032377
93;2020-S23;4;0;5;387;489;909;09;551927
93;2020-S23;4;1;5;578;525;1180;19;576838
93;2020-S23;12;19;32;1250;1015;2357;29;509956
93;2020-S23;21;34;59;1537;1193;2868;39;599102
93;2020-S23;15;34;54;1522;1304;2950;49;631386
93;2020-S23;12;20;32;1683;1446;3302;59;678493
93;2020-S23;8;12;21;1478;1491;3135;69;632786
93;2020-S23;9;10;20;1407;1556;3126;79;509519
93;2020-S23;18;10;28;1257;949;2317;89;284990
93;2020-S23;17;4;21;679;266;998;90;80654
93;2020-S23;120;144;278;11782;10236;23149;0;5055651
94;2020-S23;0;0;0;10;7;17;09;33744
94;2020-S23;0;0;0;22;30;52;19;34811
94;2020-S23;0;0;0;67;38;105;29;33361
94;2020-S23;0;1;1;75;50;126;39;43624
94;2020-S23;1;0;1;91;56;147;49;45205
94;2020-S23;0;1;1;124;75;200;59;47970
94;2020-S23;0;0;0;81;124;206;69;45095
94;2020-S23;0;0;0;100;91;191;79;36685
94;2020-S23;1;1;2;75;59;134;89;19405
94;2020-S23;1;1;2;28;15;43;90;4779
94;2020-S23;3;4;7;674;545;1222;0;344679
01;2020-S24;0;0;0;7;1;11;09;40134
01;2020-S24;0;0;0;12;10;85;19;50483
01;2020-S24;0;0;1;25;24;242;29;34558
01;2020-S24;0;0;0;13;17;127;39;37149
01;2020-S24;0;0;0;22;18;131;49;48928
01;2020-S24;1;0;2;36;21;171;59;60524
01;2020-S24;0;0;0;32;25;167;69;51113
01;2020-S24;0;0;1;18;16;60;79;33062
01;2020-S24;0;0;0;6;4;15;89;16008
01;2020-S24;0;0;0;2;0;3;90;4920
01;2020-S24;1;0;4;173;136;1012;0;376879
02;2020-S24;1;0;1;25;32;57;09;33991
02;2020-S24;1;1;2;94;80;174;19;43014
02;2020-S24;5;1;6;182;118;303;29;31496
02;2020-S24;0;0;0;81;55;138;39;34280
02;2020-S24;3;1;4;80;77;161;49;42967
02;2020-S24;1;0;1;102;83;186;59;62671
02;2020-S24;0;2;3;80;79;160;69;52556
02;2020-S24;0;0;0;36;27;63;79;33509
02;2020-S24;0;0;0;21;11;32;89;18767
02;2020-S24;0;0;0;7;3;10;90;5498
02;2020-S24;11;5;17;708;566;1285;0;358749
03;2020-S24;25;27;56;94;89;191;09;62043
03;2020-S24;32;37;73;117;127;263;19;58638
03;2020-S24;51;37;95;241;150;417;29;40421
03;2020-S24;73;58;136;296;228;549;39;39602
03;2020-S24;44;32;77;201;186;409;49;34757
03;2020-S24;23;29;53;150;165;331;59;27026
03;2020-S24;20;18;39;83;117;206;69;17446
03;2020-S24;13;12;25;34;44;84;79;7368
03;2020-S24;6;3;9;19;15;34;89;2721
03;2020-S24;0;0;0;4;7;11;90;669
03;2020-S24;287;253;563;1239;1128;2495;0;290691
04;2020-S24;1;0;1;35;39;75;09;121691
04;2020-S24;1;1;2;159;161;322;19;134452
04;2020-S24;1;1;2;299;303;605;29;98215
04;2020-S24;1;0;1;263;189;455;39;104568
04;2020-S24;1;0;1;237;212;453;49;113615
04;2020-S24;0;2;2;248;257;510;59;125597
04;2020-S24;0;1;1;230;293;526;69;89851
04;2020-S24;1;0;1;153;165;319;79;46693
04;2020-S24;0;0;0;89;66;155;89;20815
04;2020-S24;0;0;0;19;10;29;90;4462
04;2020-S24;6;5;11;1732;1695;3449;0;859959
05;2020-S24;0;0;0;0;0;0;09;703.704828175651
05;2020-S24;0;0;0;1;0;1;19;723.725880519921
05;2020-S24;0;0;0;0;0;0;29;475.133162078732
05;2020-S24;0;0;0;0;0;0;39;764.547319147651
05;2020-S24;0;0;0;1;0;1;49;1017.17633756848
05;2020-S24;0;0;0;0;0;0;59;978.233665832332
05;2020-S24;0;0;0;0;0;0;69;674.735312241807
05;2020-S24;0;0;0;0;0;0;79;405.196420115493
05;2020-S24;0;0;0;0;0;0;89;210.595968638888
05;2020-S24;0;0;0;0;0;0;90;43.9511056810479
05;2020-S24;0;0;0;2;0;2;0;5997
06;2020-S24;0;5;5;46;52;101;09;84963
06;2020-S24;6;6;12;37;42;80;19;65294
06;2020-S24;15;15;31;74;58;134;29;36651
06;2020-S24;21;17;38;82;85;167;39;37697
06;2020-S24;9;9;18;38;54;92;49;28132
06;2020-S24;9;6;15;30;28;59;59;14768
06;2020-S24;3;4;7;14;20;34;69;7746
06;2020-S24;2;2;4;10;12;22;79;3034
06;2020-S24;0;2;2;0;3;3;89;1005
06;2020-S24;0;0;0;2;0;2;90;181
06;2020-S24;65;66;132;333;354;694;0;279471
07;2020-S24;0;0;0;0;0;0;09;1034
07;2020-S24;0;0;0;0;1;7;19;835
07;2020-S24;0;0;0;0;0;5;29;1605
07;2020-S24;0;0;0;0;2;9;39;1752
07;2020-S24;0;0;0;1;4;6;49;1808
07;2020-S24;0;0;0;1;0;13;59;1548
07;2020-S24;0;0;0;0;2;4;69;742
07;2020-S24;0;0;0;1;0;5;79;421
07;2020-S24;0;0;0;0;0;1;89;181
07;2020-S24;0;0;0;1;0;1;90;35
07;2020-S24;0;0;0;4;9;51;0;9961
08;2020-S24;0;0;0;0;2;2;09;5712.98144471701
08;2020-S24;0;1;1;3;2;10;19;5939.43465671908
08;2020-S24;0;0;0;0;1;3;29;3799.05464202964
08;2020-S24;0;0;0;3;4;14;39;4598.38462039786
08;2020-S24;0;0;0;0;2;4;49;5611.98359257117
08;2020-S24;0;0;0;6;1;16;59;5042.53434487755
08;2020-S24;0;0;0;2;1;9;69;3060.02499200135
08;2020-S24;0;0;0;3;3;8;79;1152.93437717932
08;2020-S24;0;0;0;0;1;1;89;346.012162334751
08;2020-S24;0;0;0;0;0;0;90;70.6551671722845
08;2020-S24;0;1;1;17;17;67;0;35334
11;2020-S24;13;24;38;978;1191;2312;09;1594856
11;2020-S24;30;19;52;1231;1286;2691;19;1546109
11;2020-S24;48;45;101;3249;2546;6172;29;1651917
11;2020-S24;54;51;109;3887;2988;7272;39;1757848
11;2020-S24;51;46;102;3448;3033;6847;49;1671811
11;2020-S24;48;49;103;3402;3048;6781;59;1538636
11;2020-S24;28;43;72;2941;2959;6174;69;1177841
11;2020-S24;23;34;58;2401;2531;5096;79;792962
11;2020-S24;33;19;53;2001;1399;3495;89;424358
11;2020-S24;37;9;46;1075;375;1466;90;121872
11;2020-S24;365;339;735;24629;21371;48385;0;12278210
24;2020-S24;2;2;4;129;147;290;09;284406
24;2020-S24;1;1;2;232;211;462;19;314164
24;2020-S24;3;0;4;412;281;716;29;248773
24;2020-S24;5;1;6;473;313;814;39;292368
24;2020-S24;8;2;10;501;354;885;49;320587
24;2020-S24;4;4;8;485;429;940;59;340563
24;2020-S24;3;8;13;419;550;998;69;330686
24;2020-S24;4;1;5;489;497;1005;79;240021
24;2020-S24;6;3;9;485;388;878;89;144224
24;2020-S24;5;1;6;292;125;418;90;43281
24;2020-S24;41;23;67;3917;3295;7406;0;2559073
27;2020-S24;0;1;3;166;178;437;09;293052
27;2020-S24;2;0;4;224;232;582;19;333965
27;2020-S24;3;3;10;521;381;1061;29;276000
27;2020-S24;1;1;3;580;391;1181;39;315411
27;2020-S24;3;1;9;556;390;1161;49;341897
27;2020-S24;5;2;9;638;500;1337;59;373767
27;2020-S24;0;1;1;610;648;1451;69;370797
27;2020-S24;2;3;5;600;658;1411;79;274422
27;2020-S24;4;6;13;693;496;1289;89;158471
27;2020-S24;5;1;6;449;149;628;90;45257
27;2020-S24;25;19;63;5037;4023;10538;0;2783039
28;2020-S24;1;4;5;175;161;377;09;367591
28;2020-S24;3;1;5;224;238;518;19;413746
28;2020-S24;4;6;12;487;342;951;29;341929
28;2020-S24;12;2;14;549;390;1070;39;385115
28;2020-S24;2;7;10;464;370;935;49;407095
28;2020-S24;2;2;4;522;488;1124;59;435868
28;2020-S24;7;3;10;470;593;1183;69;428446
28;2020-S24;4;2;6;501;563;1163;79;298735
28;2020-S24;2;2;4;615;371;1057;89;175068
28;2020-S24;1;0;1;357;136;516;90;49907
28;2020-S24;38;29;71;4364;3652;8894;0;3303500
32;2020-S24;11;13;26;496;554;1256;09;731751
32;2020-S24;11;14;29;616;529;1430;19;793787
32;2020-S24;23;21;54;1228;945;2695;29;690891
32;2020-S24;29;16;54;1357;975;2908;39;752457
32;2020-S24;18;18;46;1213;993;2806;49;759226
32;2020-S24;9;10;35;1116;1065;2818;59;763464
32;2020-S24;8;13;28;1008;1092;2596;69;702149
32;2020-S24;15;9;25;800;901;2088;79;452001
32;2020-S24;21;9;40;982;615;1870;89;253185
32;2020-S24;18;3;25;554;152;826;90;63751
32;2020-S24;163;126;362;9371;7822;21295;0;5962662
44;2020-S24;1;8;16;392;454;1048;09;598364
44;2020-S24;7;7;20;661;661;1765;19;659759
44;2020-S24;24;18;49;1406;1076;3046;29;616448
44;2020-S24;24;12;46;1608;1111;3472;39;675514
44;2020-S24;18;11;34;1581;1118;3532;49;694218
44;2020-S24;25;16;47;1708;1412;4082;59;754610
44;2020-S24;19;16;38;1470;1571;3863;69;703015
44;2020-S24;23;17;46;1350;1420;3391;79;465823
44;2020-S24;22;7;35;1340;927;2602;89;276017
44;2020-S24;19;6;26;736;243;1066;90;67979
44;2020-S24;182;118;357;12253;9993;27868;0;5511747
52;2020-S24;0;2;6;297;353;784;09;437494
52;2020-S24;4;3;8;364;355;874;19;496015
52;2020-S24;10;11;24;669;513;1436;29;397640
52;2020-S24;7;7;14;754;553;1573;39;456089
52;2020-S24;9;7;19;797;571;1594;49;487292
52;2020-S24;11;6;19;677;597;1478;59;483216
52;2020-S24;3;4;7;447;488;1122;69;463141
52;2020-S24;4;7;11;402;453;1023;79;327708
52;2020-S24;4;4;9;620;449;1211;89;195383
52;2020-S24;8;2;13;438;160;702;90;57819
52;2020-S24;60;53;130;5465;4492;11797;0;3801797
53;2020-S24;0;1;1;187;227;441;09;356171
53;2020-S24;1;0;2;223;227;460;19;417460
53;2020-S24;0;2;2;413;337;757;29;336312
53;2020-S24;1;3;4;427;337;771;39;378200
53;2020-S24;0;1;1;453;306;765;49;424113
53;2020-S24;1;2;3;450;376;834;59;442875
53;2020-S24;2;1;3;342;351;694;69;436709
53;2020-S24;0;2;2;291;319;612;79;310902
53;2020-S24;0;0;0;402;236;638;89;188000
53;2020-S24;1;2;3;229;78;308;90;49637
53;2020-S24;6;14;21;3417;2794;6280;0;3340379
75;2020-S24;1;2;3;319;377;793;09;598395
75;2020-S24;2;0;2;487;447;1102;19;694926
75;2020-S24;5;6;14;820;782;1789;29;595642
75;2020-S24;1;4;5;760;615;1539;39;679104
75;2020-S24;5;2;9;847;653;1649;49;757513
75;2020-S24;6;3;9;886;667;1724;59;804241
75;2020-S24;4;1;5;789;780;1727;69;809683
75;2020-S24;2;2;4;714;763;1607;79;601384
75;2020-S24;1;3;4;732;520;1321;89;353294
75;2020-S24;1;0;1;460;202;681;90;105800
75;2020-S24;28;23;56;6816;5809;13937;0;5999982
76;2020-S24;12;2;14;345;424;825;09;624545
76;2020-S24;12;6;20;627;610;1325;19;695911
76;2020-S24;16;22;40;1303;1078;2511;29;635780
76;2020-S24;11;6;19;1374;1075;2574;39;694345
76;2020-S24;27;14;43;1424;1108;2670;49;740353
76;2020-S24;13;23;36;1491;1281;2913;59;786358
76;2020-S24;5;10;15;1252;1349;2715;69;753886
76;2020-S24;3;3;6;1295;1346;2773;79;572470
76;2020-S24;5;2;7;1240;823;2158;89;325110
76;2020-S24;2;0;2;792;305;1128;90;96100
76;2020-S24;106;88;202;11147;9404;21602;0;5924858
84;2020-S24;3;0;5;570;623;1319;09;940637
84;2020-S24;3;9;23;711;768;1614;19;999616
84;2020-S24;14;10;28;1340;1017;2610;29;894918
84;2020-S24;13;8;22;1492;1038;2760;39;1005784
84;2020-S24;12;9;24;1285;1022;2536;49;1035354
84;2020-S24;6;12;22;1487;1223;2937;59;1044459
84;2020-S24;10;7;17;1219;1342;2730;69;926660
84;2020-S24;5;11;18;1184;1370;2687;79;687362
84;2020-S24;19;9;28;1200;947;2238;89;387722
84;2020-S24;12;6;18;774;272;1069;90;109865
84;2020-S24;97;81;205;11266;9624;22507;0;8032377
93;2020-S24;1;5;12;381;454;964;09;551927
93;2020-S24;2;6;11;493;543;1288;19;576838
93;2020-S24;12;16;30;1139;916;2483;29;509956
93;2020-S24;17;31;55;1255;1076;2776;39;599102
93;2020-S24;13;40;58;1270;1160;2918;49;631386
93;2020-S24;15;21;37;1466;1436;3403;59;678493
93;2020-S24;6;7;22;1333;1490;3313;69;632786
93;2020-S24;4;4;9;1383;1540;3351;79;509519
93;2020-S24;6;2;12;1267;960;2476;89;284990
93;2020-S24;5;1;10;683;286;1093;90;80654
93;2020-S24;81;133;256;10674;9868;24077;0;5055651
94;2020-S24;0;0;0;14;15;30;09;33744
94;2020-S24;0;0;0;27;27;61;19;34811
94;2020-S24;1;0;1;52;38;101;29;33361
94;2020-S24;2;1;3;68;61;138;39;43624
94;2020-S24;0;0;0;76;62;150;49;45205
94;2020-S24;0;0;1;88;84;192;59;47970
94;2020-S24;0;0;0;100;121;234;69;45095
94;2020-S24;0;0;0;108;111;227;79;36685
94;2020-S24;0;0;0;80;62;145;89;19405
94;2020-S24;0;0;0;22;13;36;90;4779
94;2020-S24;3;1;5;635;594;1316;0;344679
01;2020-S25;0;0;0;6;9;16;09;40134
01;2020-S25;0;0;0;29;17;109;19;50483
01;2020-S25;0;2;4;65;46;264;29;34558
01;2020-S25;0;1;1;36;36;134;39;37149
01;2020-S25;0;0;1;37;38;132;49;48928
01;2020-S25;1;0;1;75;40;174;59;60524
01;2020-S25;0;0;0;94;70;259;69;51113
01;2020-S25;0;1;1;42;36;110;79;33062
01;2020-S25;0;0;0;4;6;13;89;16008
01;2020-S25;0;0;0;2;1;3;90;4920
01;2020-S25;1;4;8;390;299;1215;0;376879
02;2020-S25;0;1;1;23;35;58;09;33991
02;2020-S25;0;0;0;87;72;162;19;43014
02;2020-S25;2;1;3;181;140;323;29;31496
02;2020-S25;0;0;0;100;61;164;39;34280
02;2020-S25;2;0;2;84;62;147;49;42967
02;2020-S25;1;0;1;123;82;209;59;62671
02;2020-S25;0;0;0;113;95;209;69;52556
02;2020-S25;1;0;1;48;39;87;79;33509
02;2020-S25;0;0;0;10;15;25;89;18767
02;2020-S25;0;0;0;3;5;8;90;5498
02;2020-S25;6;2;8;772;606;1392;0;358749
03;2020-S25;28;23;61;98;110;225;09;62043
03;2020-S25;83;60;147;212;213;452;19;58638
03;2020-S25;110;100;228;407;333;791;29;40421
03;2020-S25;132;111;261;483;405;934;39;39602
03;2020-S25;88;80;177;368;352;755;49;34757
03;2020-S25;67;75;148;261;298;594;59;27026
03;2020-S25;41;54;98;171;194;376;69;17446
03;2020-S25;17;15;32;57;82;141;79;7368
03;2020-S25;3;7;10;16;20;38;89;2721
03;2020-S25;0;2;2;5;7;12;90;669
03;2020-S25;569;527;1164;2078;2014;4318;0;290691
04;2020-S25;1;0;1;60;70;134;09;121691
04;2020-S25;0;0;0;193;149;345;19;134452
04;2020-S25;1;0;1;394;321;722;29;98215
04;2020-S25;1;4;5;275;229;511;39;104568
04;2020-S25;0;0;0;286;208;500;49;113615
04;2020-S25;1;1;2;305;292;600;59;125597
04;2020-S25;0;1;1;270;312;585;69;89851
04;2020-S25;0;0;0;173;158;333;79;46693
04;2020-S25;0;0;0;68;57;126;89;20815
04;2020-S25;0;0;0;13;12;25;90;4462
04;2020-S25;4;6;10;2037;1808;3881;0;859959
05;2020-S25;0;0;0;0;0;0;09;703.704828175651
05;2020-S25;0;0;0;1;0;1;19;723.725880519921
05;2020-S25;0;0;0;0;0;0;29;475.133162078732
05;2020-S25;0;0;0;0;0;0;39;764.547319147651
05;2020-S25;0;0;0;0;0;0;49;1017.17633756848
05;2020-S25;0;0;0;1;0;1;59;978.233665832332
05;2020-S25;0;0;0;0;0;0;69;674.735312241807
05;2020-S25;0;0;0;0;0;0;79;405.196420115493
05;2020-S25;0;0;0;0;0;0;89;210.595968638888
05;2020-S25;0;0;0;0;0;0;90;43.9511056810479
05;2020-S25;0;0;0;2;0;2;0;5997
06;2020-S25;3;2;5;46;44;92;09;84963
06;2020-S25;8;2;10;43;48;94;19;65294
06;2020-S25;13;5;20;87;38;139;29;36651
06;2020-S25;14;11;27;81;49;151;39;37697
06;2020-S25;9;6;19;65;42;125;49;28132
06;2020-S25;9;7;20;36;33;82;59;14768
06;2020-S25;5;6;11;29;24;59;69;7746
06;2020-S25;2;1;3;6;8;16;79;3034
06;2020-S25;0;1;1;3;2;5;89;1005
06;2020-S25;0;0;0;0;1;1;90;181
06;2020-S25;63;41;116;396;289;764;0;279471
07;2020-S25;0;0;0;0;0;0;09;1034
07;2020-S25;0;0;0;0;0;15;19;835
07;2020-S25;0;0;0;2;1;26;29;1605
07;2020-S25;0;0;0;0;1;13;39;1752
07;2020-S25;0;0;0;1;2;18;49;1808
07;2020-S25;0;0;0;2;3;22;59;1548
07;2020-S25;0;0;0;0;1;5;69;742
07;2020-S25;0;1;1;0;1;5;79;421
07;2020-S25;0;0;0;0;0;0;89;181
07;2020-S25;0;0;0;0;0;0;90;35
07;2020-S25;0;1;1;5;9;104;0;9961
08;2020-S25;0;0;0;1;0;1;09;5712.98144471701
08;2020-S25;0;0;0;2;4;8;19;5939.43465671908
08;2020-S25;0;0;0;7;4;13;29;3799.05464202964
08;2020-S25;0;0;0;5;8;14;39;4598.38462039786
08;2020-S25;0;0;0;6;14;20;49;5611.98359257117
08;2020-S25;0;0;0;7;11;21;59;5042.53434487755
08;2020-S25;0;0;0;5;12;18;69;3060.02499200135
08;2020-S25;0;0;0;2;2;4;79;1152.93437717932
08;2020-S25;0;0;0;0;1;1;89;346.012162334751
08;2020-S25;0;0;0;0;0;0;90;70.6551671722845
08;2020-S25;0;0;0;35;56;100;0;35334
11;2020-S25;20;20;52;1093;1300;2580;09;1594856
11;2020-S25;19;30;52;1455;1338;3036;19;1546109
11;2020-S25;44;51;104;3086;2362;5873;29;1651917
11;2020-S25;66;76;150;3879;2867;7215;39;1757848
11;2020-S25;58;55;123;3496;2806;6718;49;1671811
11;2020-S25;53;39;96;3334;2826;6520;59;1538636
11;2020-S25;36;22;64;3116;2897;6307;69;1177841
11;2020-S25;23;25;49;2568;2425;5197;79;792962
11;2020-S25;24;18;43;1916;1469;3485;89;424358
11;2020-S25;20;4;24;900;380;1309;90;121872
11;2020-S25;363;340;761;24852;20681;48306;0;12278210
24;2020-S25;2;6;8;124;168;302;09;284406
24;2020-S25;0;2;2;211;201;422;19;314164
24;2020-S25;4;2;6;406;290;713;29;248773
24;2020-S25;7;9;16;421;345;783;39;292368
24;2020-S25;7;5;13;453;406;884;49;320587
24;2020-S25;5;5;10;469;465;954;59;340563
24;2020-S25;3;3;6;430;450;897;69;330686
24;2020-S25;2;3;5;399;523;943;79;240021
24;2020-S25;1;3;4;489;361;858;89;144224
24;2020-S25;1;0;1;326;138;467;90;43281
24;2020-S25;32;38;71;3728;3347;7223;0;2559073
27;2020-S25;0;2;2;128;146;451;09;293052
27;2020-S25;3;2;5;189;203;577;19;333965
27;2020-S25;3;2;5;346;301;883;29;276000
27;2020-S25;3;2;6;422;320;978;39;315411
27;2020-S25;0;2;5;428;340;1051;49;341897
27;2020-S25;2;2;7;511;403;1240;59;373767
27;2020-S25;4;2;7;521;604;1456;69;370797
27;2020-S25;1;3;5;569;596;1452;79;274422
27;2020-S25;3;1;8;620;446;1231;89;158471
27;2020-S25;1;1;2;366;134;549;90;45257
27;2020-S25;20;19;52;4101;3494;9870;0;2783039
28;2020-S25;7;6;13;230;214;511;09;367591
28;2020-S25;9;2;11;333;311;730;19;413746
28;2020-S25;11;8;19;547;421;1110;29;341929
28;2020-S25;11;7;21;611;420;1207;39;385115
28;2020-S25;11;7;20;602;418;1187;49;407095
28;2020-S25;9;7;16;617;524;1315;59;435868
28;2020-S25;8;5;13;586;623;1406;69;428446
28;2020-S25;1;3;6;475;551;1237;79;298735
28;2020-S25;9;5;15;676;393;1242;89;175068
